date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:35:47	1749/1749	---M--	200	added ('OK')	text/css	etag:%22155a1308-6d5-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/extensions/bgvideo/bigvideo.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/extensions/bgvideo/bigvideo.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/coming-soon-bg-video.html)
01:35:49	282773/282773	---M--	200	added ('OK')	application/javascript	etag:%22155a13db-45095-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/video.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/video.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/coming-soon-bg-video.html)
01:35:49	5447/5447	---M--	200	added ('OK')	application/javascript	etag:%22155a13d9-1547-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/imagesloaded.pkgd.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/imagesloaded.pkgd.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/coming-soon-bg-video.html)
01:35:50	12816/12816	---M--	200	added ('OK')	application/javascript	etag:%22155a13d8-3210-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/bigvideo.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/bigvideo.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/coming-soon-bg-video.html)
01:35:51	6163/6163	---M--	200	added ('OK')	application/javascript	etag:%22155a13da-1813-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/jquery.tubular.1.0.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/bgvideo/jquery.tubular.1.0.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/coming-soon-bg-video.html)
01:35:52	172/172	---M--	200	added ('OK')	text/css	etag:%22155a05d9-ac-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/under-maintenance.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/under-maintenance.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/under-maintenance.html)
01:35:56	48721/48721	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2020:06:55%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/color-red.html	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/color-red.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/content-typography.html)
01:35:57	2106/2106	---M--	200	added ('OK')	application/javascript	etag:%22155a12f4-83a-5508380f48680%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/ui/scrollable.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/ui/scrollable.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/content-syntax-highlighter.html)
01:35:59	143748/143748	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd2-23184-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/08.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/08.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:35:59	25794/25794	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd4-64c2-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/10.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/10.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:01	88913/88913	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd3-15b51-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/09.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/09.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:01	25865/25865	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fcf-6509-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/05.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/05.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:02	65158/65158	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fcc-fe86-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/02.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/02.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:03	71541/71541	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fcd-11775-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/03.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/03.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:05	97064/97064	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fcb-17b28-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/01.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/01.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:06	77275/77275	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd9-12ddb-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/15.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/15.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:06	53796/53796	---M--	200	added ('OK')	image/png	etag:%22155a0ff9-d224-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/01.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/01.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:08	488786/488786	---M--	200	added ('OK')	image/png	etag:%22155a0ffe-77552-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/06.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/06.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:09	56068/56068	---M--	200	added ('OK')	image/png	etag:%22155a1006-db04-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/14.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/14.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:09	98126/98126	---M--	200	added ('OK')	image/png	etag:%22155a0fff-17f4e-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/07.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/07.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:10	25790/25790	---M--	200	added ('OK')	image/png	etag:%22155a0ffc-64be-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/04.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/04.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:11	72382/72382	---M--	200	added ('OK')	image/png	etag:%22155a1003-11abe-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/11.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/elements/11.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:12	17500/17500	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fce-445c-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/04.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/04.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-bootstrap.html)
01:36:13	8305/8305	---M--	200	added ('OK')	image/png	etag:%22155a10df-2071-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-21.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-21.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-headings.html)
01:36:14	799/799	---M--	200	added ('OK')	application/javascript	etag:%22155a127e-31f-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/forms/switch.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/forms/switch.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-headings.html)
01:36:16	466/466	---M--	200	added ('OK')	text/css	etag:%22155a13d0-1d2-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/ui/dragula.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/ui/dragula.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-draggable.html)
01:36:17	11393/11393	---M--	200	added ('OK')	application/javascript	etag:%22155a1479-2c81-54eaf83bd0700%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/dragula.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/extensions/dragula.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-draggable.html)
01:36:17	800/800	---M--	200	added ('OK')	application/javascript	etag:%22155a1121-320-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/draggable.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/draggable.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-draggable.html)
01:36:18	5562/5562	---M--	200	added ('OK')	application/javascript	etag:%22155a111f-15ba-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-statistics.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-statistics.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-statistics.html)
01:36:20	273922/273922	---M--	200	added ('OK')	image/png	etag:%22155a0fc6-42e02-54f69e4e61e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/mountain.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/mountain.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-weather.html)
01:36:21	14346/14346	---M--	200	added ('OK')	text/css	etag:%22155a12ff-380a-54f2ec5bad900%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/charts/chartist.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/charts/chartist.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-charts.html)
01:36:22	457361/457361	---M--	200	added ('OK')	image/png	etag:%22155a0fc4-6fa91-54f69b090e700%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/ice.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/ice.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-weather.html)
01:36:22	893/893	---M--	200	added ('OK')	text/css	etag:%22155a12fe-37d-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/charts/chartist-plugin-tooltip.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/charts/chartist-plugin-tooltip.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-charts.html)
01:36:23	36973/36973	---M--	200	added ('OK')	application/javascript	etag:%22155a13e0-906d-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chartist.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chartist.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-charts.html)
01:36:24	7169/7169	---M--	200	added ('OK')	application/javascript	etag:%22155a13de-1c01-54eaf82aa5e80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chartist-plugin-tooltip.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/charts/chartist-plugin-tooltip.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-charts.html)
01:36:25	9946/9946	---M--	200	added ('OK')	application/javascript	etag:%22155a1117-26da-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-charts.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-charts.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-charts.html)
01:36:26	2072/2072	---M--	200	added ('OK')	application/javascript	etag:%22155a111b-818-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-maps.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-maps.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-maps.html)
01:36:27	7868/7868	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fc3-1ebc-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/fb.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/fb.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-social.html)
01:36:28	18923/18923	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fc5-49eb-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/in.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/in.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-social.html)
01:36:33	5240/5240	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fc8-1478-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/tw.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/backgrounds/tw.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-social.html)
01:36:45	479/479	---M--	200	added ('OK')	application/javascript	etag:%22155a111d-1df-5508381130b00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-social.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/cards/card-social.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-social.html)
01:37:28	7713/7713	---M--	200	added ('OK')	image/png	etag:%22155a10d9-1e21-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-16.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-16.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-ecommerce.html)
01:37:30	108562/108562	---M--	200	added ('OK')	image/png	etag:%22155a0fe2-1a812-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/24.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/24.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-ecommerce.html)
01:37:31	39050/39050	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fe3-988a-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/25.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/25.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-ecommerce.html)
01:37:32	99457/99457	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fe4-18481-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/26.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/26.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-ecommerce.html)
01:37:35	214931/214931	---M--	200	added ('OK')	image/png	etag:%22155a0fe7-34793-54eaf828bda00%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/29.png	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/29.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/card-ecommerce.html)
01:56:07	33093/33093	---M--	200	added ('OK')	text/css	etag:%22155a05a7-8145-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-callout.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-callout.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-callout.html)
01:56:08	142657/142657	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd8-22d41-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/14.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/14.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-carousel.html)
01:56:08	92429/92429	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd1-1690d-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/07.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/07.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-carousel.html)
01:56:09	97998/97998	---M--	200	added ('OK')	image/jpeg	etag:%22155a0fd5-17ece-54eaf826d5580%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/11.jpg	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/carousel/11.jpg	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-carousel.html)
01:56:12	137210/137210	---M--	200	added ('OK')	text/css	etag:%22155a05df-217fa-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/plugins/animate/animate.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/plugins/animate/animate.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-collapse.html)
01:56:12	523/523	---M--	200	added ('OK')	application/javascript	etag:%22155a1291-20b-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/modal/components-modal.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/modal/components-modal.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-modals.html)
01:56:13	3062/3062	---M--	200	added ('OK')	application/javascript	etag:%22155a14be-bf6-54eaf83db8b80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/pagination/jquery.bootpag.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/pagination/jquery.bootpag.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-pagination.html)
01:56:14	5335/5335	---M--	200	added ('OK')	application/javascript	etag:%22155a14bf-14d7-54eaf83db8b80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/pagination/jquery.twbsPagination.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/js/pagination/jquery.twbsPagination.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-pagination.html)
01:56:15	5493/5493	---M--	200	added ('OK')	application/javascript	etag:%22155a12ab-1575-5508380f48680%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pagination/pagination.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/pagination/pagination.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-pagination.html)
01:56:16	201/201	---M--	200	added ('OK')	application/javascript	etag:%22155a1294-c9-5508381318f80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/navs/navs.min.js	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/js/scripts/navs/navs.min.js	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-tabs-component.html)
01:56:17	3106/3106	---M--	200	added ('OK')	text/css	etag:%22155a05b1-c22-55083807a7480%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-tooltip.min.css	/storage/emulated/0/HTTrack/Websites/stack_imp/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-tooltip.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-overlay-menu-template/component-tooltips.html)
